                    * c:\users\glenn\esim-workspace\p\p.cir
                    Transient Analysis  Sat Mar 12 05:42:27  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	9.510000e-12	-1.90200e-11	
1	1.000000e-07	-7.54231e-05	-1.96880e-08	1.306784e-05	
2	2.000000e-07	-6.73677e-05	-1.97818e-08	1.317639e-05	
3	4.000000e-07	-5.21461e-05	-2.00423e-08	1.350578e-05	
4	8.000000e-07	-5.02233e-05	-2.03342e-08	1.387561e-05	
5	1.600000e-06	-3.63966e-05	-2.12986e-08	1.509637e-05	
6	2.835451e-06	-4.02490e-05	-2.30945e-08	1.737218e-05	
7	4.959664e-06	-3.73085e-05	-2.99275e-08	2.605077e-05	
8	6.916955e-06	-1.93828e-04	-1.53090e-07	1.772600e-04	
9	9.007105e-06	-1.68454e-04	-1.39047e-07	1.608796e-04	
10	1.000000e-05	-1.75055e-04	-1.53413e-07	1.605089e-04	
11	1.001377e-05	-1.03214e-04	-4.14732e-07	1.032062e-04	
12	1.004130e-05	-2.29324e-04	-1.23361e-06	2.293024e-04	
13	1.005525e-05	2.299910e-04	1.229251e-06	-2.29969e-04	
14	1.007005e-05	-2.29352e-04	-1.23328e-06	2.293298e-04	
15	1.008744e-05	2.300400e-04	1.228953e-06	-2.30018e-04	
16	1.012223e-05	-2.29383e-04	-1.23307e-06	2.293608e-04	
17	1.019181e-05	2.300605e-04	1.228849e-06	-2.30039e-04	
18	1.033096e-05	-2.29383e-04	-1.23302e-06	2.293615e-04	
19	1.060927e-05	2.300796e-04	1.228817e-06	-2.30058e-04	
20	1.116588e-05	-2.29359e-04	-1.23303e-06	2.293369e-04	
21	1.227911e-05	2.301158e-04	1.228699e-06	-2.30094e-04	
22	1.450558e-05	-2.29449e-04	-1.23391e-06	2.294267e-04	
23	1.895850e-05	2.296203e-04	1.226008e-06	-2.29599e-04	
24	2.786435e-05	-2.29651e-04	-1.23487e-06	2.296293e-04	
25	3.786435e-05	2.296060e-04	8.333745e-07	-2.29570e-04	
26	4.786435e-05	-2.37703e-04	-9.74713e-06	2.382202e-04	
27	5.786435e-05	2.267264e-04	-1.92663e-06	-2.26460e-04	
28	6.786435e-05	-2.36053e-04	-8.13137e-06	2.364496e-04	
29	7.786435e-05	2.260732e-04	-2.51958e-06	-2.25745e-04	
30	8.786435e-05	-2.35024e-04	-7.13039e-06	2.353557e-04	
31	9.786435e-05	2.258683e-04	-2.67754e-06	-2.25513e-04	
32	1.078643e-04	-2.34205e-04	-6.31799e-06	2.344850e-04	
33	1.178643e-04	2.259378e-04	-2.56599e-06	-2.25576e-04	
34	1.278643e-04	-2.33482e-04	-5.58688e-06	2.337166e-04	
35	1.378643e-04	2.261969e-04	-2.26462e-06	-2.25846e-04	
36	1.478643e-04	-2.32811e-04	-4.89312e-06	2.330001e-04	
37	1.578643e-04	2.265982e-04	-1.81855e-06	-2.26273e-04	
38	1.678643e-04	-2.32160e-04	-4.20865e-06	2.323023e-04	
39	1.778643e-04	2.270974e-04	-1.26999e-06	-2.26809e-04	
40	1.878643e-04	-2.31514e-04	-3.52017e-06	2.316070e-04	
41	1.978643e-04	2.276628e-04	-6.50141e-07	-2.27421e-04	
42	2.078643e-04	-2.30871e-04	-2.82580e-06	2.309108e-04	
43	2.178643e-04	2.282635e-04	1.022919e-08	-2.28073e-04	
44	2.278643e-04	-2.30242e-04	-2.13852e-06	2.302272e-04	
45	2.378643e-04	2.288510e-04	6.638455e-07	-2.28714e-04	
46	2.478643e-04	-2.29696e-04	-1.52384e-06	2.296310e-04	
47	2.578643e-04	2.292543e-04	1.149728e-06	-2.29158e-04	
48	2.678643e-04	-2.29510e-04	-1.24501e-06	2.294216e-04	
49	2.778643e-04	2.292530e-04	1.235833e-06	-2.29164e-04	
50	2.878643e-04	-2.29523e-04	-1.23451e-06	2.294340e-04	
51	2.978643e-04	2.294028e-04	1.236623e-06	-2.29314e-04	
52	3.078643e-04	-2.29403e-04	-1.23404e-06	2.293141e-04	
53	3.178643e-04	2.294028e-04	1.237093e-06	-2.29314e-04	
54	3.278643e-04	-2.29403e-04	-1.23359e-06	2.293141e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
55	3.378643e-04	2.294028e-04	1.237537e-06	-2.29314e-04	
56	3.478643e-04	-2.29403e-04	-1.23316e-06	2.293141e-04	
57	3.578643e-04	2.294027e-04	1.237948e-06	-2.29314e-04	
58	3.678643e-04	-2.29403e-04	-1.23278e-06	2.293141e-04	
59	3.778643e-04	2.294027e-04	1.238321e-06	-2.29314e-04	
60	3.878643e-04	-2.29403e-04	-1.23244e-06	2.293141e-04	
61	3.978643e-04	2.294027e-04	1.238648e-06	-2.29314e-04	
62	4.078643e-04	-2.29403e-04	-1.23214e-06	2.293141e-04	
63	4.178643e-04	2.294027e-04	1.238925e-06	-2.29314e-04	
64	4.278643e-04	-2.29403e-04	-1.23190e-06	2.293141e-04	
65	4.378643e-04	2.294027e-04	1.239148e-06	-2.29314e-04	
66	4.478643e-04	-2.29404e-04	-1.23171e-06	2.293142e-04	
67	4.578643e-04	2.294027e-04	1.239313e-06	-2.29314e-04	
68	4.678643e-04	-2.29404e-04	-1.23158e-06	2.293142e-04	
69	4.778643e-04	2.294027e-04	1.239418e-06	-2.29314e-04	
70	4.878643e-04	-2.29404e-04	-1.23151e-06	2.293142e-04	
71	4.978643e-04	2.294027e-04	1.239461e-06	-2.29314e-04	
72	5.078643e-04	-2.29403e-04	-1.23151e-06	2.293140e-04	
73	5.178643e-04	2.294028e-04	1.239441e-06	-2.29314e-04	
74	5.278643e-04	-2.29404e-04	-1.23157e-06	2.293140e-04	
75	5.378643e-04	2.294029e-04	1.239359e-06	-2.29314e-04	
76	5.478643e-04	-2.29404e-04	-1.23169e-06	2.293140e-04	
77	5.578643e-04	2.294029e-04	1.239216e-06	-2.29314e-04	
78	5.678643e-04	-2.29404e-04	-1.23187e-06	2.293140e-04	
79	5.778643e-04	2.294030e-04	1.239014e-06	-2.29314e-04	
80	5.878643e-04	-2.29404e-04	-1.23210e-06	2.293140e-04	
81	5.978643e-04	2.294030e-04	1.238757e-06	-2.29314e-04	
82	6.078643e-04	-2.29404e-04	-1.23239e-06	2.293140e-04	
83	6.178643e-04	2.294031e-04	1.238449e-06	-2.29314e-04	
84	6.278643e-04	-2.29404e-04	-1.23273e-06	2.293140e-04	
85	6.378643e-04	2.294031e-04	1.238095e-06	-2.29314e-04	
86	6.478643e-04	-2.29404e-04	-1.23312e-06	2.293140e-04	
87	6.578643e-04	2.294032e-04	1.237700e-06	-2.29314e-04	
88	6.678643e-04	-2.29404e-04	-1.23354e-06	2.293140e-04	
89	6.778643e-04	2.294032e-04	1.237271e-06	-2.29314e-04	
90	6.878643e-04	-2.29404e-04	-1.23399e-06	2.293140e-04	
91	6.978643e-04	2.294033e-04	1.236814e-06	-2.29314e-04	
92	7.078643e-04	-2.29403e-04	-1.23446e-06	2.293140e-04	
93	7.178643e-04	2.294034e-04	1.236336e-06	-2.29314e-04	
94	7.278643e-04	-2.29403e-04	-1.23495e-06	2.293140e-04	
95	7.378643e-04	2.294034e-04	1.235846e-06	-2.29314e-04	
96	7.478643e-04	-2.29403e-04	-1.23545e-06	2.293140e-04	
97	7.578643e-04	2.294034e-04	1.235351e-06	-2.29314e-04	
98	7.678643e-04	-2.29403e-04	-1.23595e-06	2.293140e-04	
99	7.778643e-04	2.294035e-04	1.234860e-06	-2.29314e-04	
100	7.878643e-04	-2.29403e-04	-1.23645e-06	2.293140e-04	
101	7.978643e-04	2.294035e-04	1.234378e-06	-2.29314e-04	
102	8.078643e-04	-2.29403e-04	-1.23693e-06	2.293140e-04	
103	8.178643e-04	2.294035e-04	1.233915e-06	-2.29314e-04	
104	8.278643e-04	-2.29403e-04	-1.23739e-06	2.293140e-04	
105	8.378643e-04	2.294036e-04	1.233478e-06	-2.29314e-04	
106	8.478643e-04	-2.29403e-04	-1.23782e-06	2.293140e-04	
107	8.578643e-04	2.294036e-04	1.233074e-06	-2.29314e-04	
108	8.678643e-04	-2.29403e-04	-1.23821e-06	2.293140e-04	
109	8.778643e-04	2.294036e-04	1.232709e-06	-2.29314e-04	
110	8.878643e-04	-2.29403e-04	-1.23856e-06	2.293140e-04	
111	8.978643e-04	2.294036e-04	1.232389e-06	-2.29314e-04	
112	9.078643e-04	-2.29403e-04	-1.23886e-06	2.293140e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	9.178643e-04	2.294036e-04	1.232118e-06	-2.29314e-04	
114	9.278643e-04	-2.29403e-04	-1.23911e-06	2.293140e-04	
115	9.378643e-04	2.294036e-04	1.231902e-06	-2.29314e-04	
116	9.478643e-04	-2.29403e-04	-1.23931e-06	2.293140e-04	
117	9.578643e-04	2.294035e-04	1.231744e-06	-2.29314e-04	
118	9.678643e-04	-2.29403e-04	-1.23944e-06	2.293140e-04	
119	9.778643e-04	2.294035e-04	1.231647e-06	-2.29314e-04	
120	9.878643e-04	-2.29403e-04	-1.23952e-06	2.293140e-04	
121	9.978643e-04	2.294035e-04	1.231611e-06	-2.29314e-04	
122	1.007864e-03	-2.29403e-04	-1.23953e-06	2.293137e-04	
123	1.017864e-03	2.294035e-04	1.231638e-06	-2.29314e-04	
124	1.027864e-03	-2.29403e-04	-1.23948e-06	2.293138e-04	
125	1.037864e-03	2.294034e-04	1.231727e-06	-2.29314e-04	
126	1.047864e-03	-2.29403e-04	-1.23936e-06	2.293138e-04	
127	1.057864e-03	2.294034e-04	1.231877e-06	-2.29314e-04	
128	1.067864e-03	-2.29403e-04	-1.23919e-06	2.293138e-04	
129	1.077864e-03	2.294033e-04	1.232085e-06	-2.29314e-04	
130	1.087864e-03	-2.29403e-04	-1.23896e-06	2.293138e-04	
131	1.097864e-03	2.294032e-04	1.232349e-06	-2.29314e-04	
132	1.107864e-03	-2.29403e-04	-1.23868e-06	2.293138e-04	
133	1.117864e-03	2.294032e-04	1.232664e-06	-2.29314e-04	
134	1.127864e-03	-2.29403e-04	-1.23835e-06	2.293138e-04	
135	1.137864e-03	2.294031e-04	1.233026e-06	-2.29314e-04	
136	1.147864e-03	-2.29403e-04	-1.23797e-06	2.293138e-04	
137	1.157864e-03	2.294030e-04	1.233428e-06	-2.29314e-04	
138	1.167864e-03	-2.29403e-04	-1.23756e-06	2.293139e-04	
139	1.177864e-03	2.294030e-04	1.233864e-06	-2.29314e-04	
140	1.187864e-03	-2.29403e-04	-1.23711e-06	2.293139e-04	
141	1.197864e-03	2.294029e-04	1.234328e-06	-2.29314e-04	
142	1.207864e-03	-2.29368e-04	-1.23665e-06	2.292793e-04	
143	1.217864e-03	2.296042e-04	1.234769e-06	-2.29515e-04	
144	1.227864e-03	-2.29338e-04	-1.23882e-06	2.292498e-04	
145	1.237864e-03	2.294956e-04	1.202075e-06	-2.29404e-04	
146	1.247864e-03	-2.29530e-04	-1.31394e-06	2.294478e-04	
147	1.257864e-03	2.293674e-04	1.196393e-06	-2.29276e-04	
148	1.267864e-03	-2.29564e-04	-1.24028e-06	2.294762e-04	
149	1.277864e-03	2.293202e-04	1.236159e-06	-2.29232e-04	
150	1.287864e-03	-2.29574e-04	-1.23469e-06	2.294854e-04	
151	1.297864e-03	2.294800e-04	1.236802e-06	-2.29392e-04	
152	1.307864e-03	-2.29480e-04	-1.23422e-06	2.293917e-04	
153	1.317864e-03	2.294800e-04	1.237272e-06	-2.29392e-04	
154	1.327864e-03	-2.29480e-04	-1.23377e-06	2.293917e-04	
155	1.337864e-03	2.294800e-04	1.237716e-06	-2.29392e-04	
156	1.347864e-03	-2.29480e-04	-1.23334e-06	2.293917e-04	
157	1.357864e-03	2.294799e-04	1.238127e-06	-2.29392e-04	
158	1.367864e-03	-2.29480e-04	-1.23296e-06	2.293917e-04	
159	1.377864e-03	2.294799e-04	1.238500e-06	-2.29392e-04	
160	1.387864e-03	-2.29481e-04	-1.23261e-06	2.293917e-04	
161	1.397864e-03	2.294799e-04	1.238827e-06	-2.29392e-04	
162	1.407864e-03	-2.29481e-04	-1.23232e-06	2.293918e-04	
163	1.417864e-03	2.294799e-04	1.239104e-06	-2.29392e-04	
164	1.427864e-03	-2.29481e-04	-1.23208e-06	2.293918e-04	
165	1.437864e-03	2.294799e-04	1.239327e-06	-2.29392e-04	
166	1.447864e-03	-2.29481e-04	-1.23189e-06	2.293918e-04	
167	1.457864e-03	2.294799e-04	1.239492e-06	-2.29392e-04	
168	1.467864e-03	-2.29481e-04	-1.23176e-06	2.293918e-04	
169	1.477864e-03	2.294799e-04	1.239596e-06	-2.29392e-04	
170	1.487864e-03	-2.29481e-04	-1.23169e-06	2.293918e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	1.497864e-03	2.294799e-04	1.239639e-06	-2.29392e-04	
172	1.507864e-03	-2.29481e-04	-1.23169e-06	2.293916e-04	
173	1.517864e-03	2.294800e-04	1.239619e-06	-2.29392e-04	
174	1.527864e-03	-2.29481e-04	-1.23175e-06	2.293916e-04	
175	1.537864e-03	2.294801e-04	1.239537e-06	-2.29392e-04	
176	1.547864e-03	-2.29481e-04	-1.23187e-06	2.293916e-04	
177	1.557864e-03	2.294801e-04	1.239394e-06	-2.29392e-04	
178	1.567864e-03	-2.29481e-04	-1.23205e-06	2.293916e-04	
179	1.577864e-03	2.294802e-04	1.239192e-06	-2.29392e-04	
180	1.587864e-03	-2.29481e-04	-1.23228e-06	2.293916e-04	
181	1.597864e-03	2.294802e-04	1.238935e-06	-2.29392e-04	
182	1.607864e-03	-2.29481e-04	-1.23257e-06	2.293916e-04	
183	1.617864e-03	2.294803e-04	1.238627e-06	-2.29392e-04	
184	1.627864e-03	-2.29481e-04	-1.23291e-06	2.293916e-04	
185	1.637864e-03	2.294803e-04	1.238273e-06	-2.29392e-04	
186	1.647864e-03	-2.29481e-04	-1.23329e-06	2.293916e-04	
187	1.657864e-03	2.294804e-04	1.237878e-06	-2.29392e-04	
188	1.667864e-03	-2.29481e-04	-1.23371e-06	2.293916e-04	
189	1.677864e-03	2.294804e-04	1.237448e-06	-2.29392e-04	
190	1.687864e-03	-2.29481e-04	-1.23416e-06	2.293916e-04	
191	1.697864e-03	2.294805e-04	1.236991e-06	-2.29392e-04	
192	1.707864e-03	-2.29481e-04	-1.23464e-06	2.293916e-04	
193	1.717864e-03	2.294805e-04	1.236514e-06	-2.29392e-04	
194	1.727864e-03	-2.29481e-04	-1.23513e-06	2.293916e-04	
195	1.737864e-03	2.294806e-04	1.236024e-06	-2.29392e-04	
196	1.747864e-03	-2.29481e-04	-1.23563e-06	2.293916e-04	
197	1.757864e-03	2.294806e-04	1.235529e-06	-2.29392e-04	
198	1.767864e-03	-2.29481e-04	-1.23613e-06	2.293916e-04	
199	1.777864e-03	2.294807e-04	1.235037e-06	-2.29392e-04	
200	1.787864e-03	-2.29481e-04	-1.23663e-06	2.293916e-04	
201	1.797864e-03	2.294807e-04	1.234556e-06	-2.29392e-04	
202	1.807864e-03	-2.29480e-04	-1.23711e-06	2.293916e-04	
203	1.817864e-03	2.294807e-04	1.234093e-06	-2.29392e-04	
204	1.827864e-03	-2.29480e-04	-1.23756e-06	2.293916e-04	
205	1.837864e-03	2.294807e-04	1.233656e-06	-2.29392e-04	
206	1.847864e-03	-2.29480e-04	-1.23799e-06	2.293916e-04	
207	1.857864e-03	2.294808e-04	1.233251e-06	-2.29392e-04	
208	1.867864e-03	-2.29480e-04	-1.23839e-06	2.293916e-04	
209	1.877864e-03	2.294808e-04	1.232886e-06	-2.29392e-04	
210	1.887864e-03	-2.29480e-04	-1.23874e-06	2.293916e-04	
211	1.897864e-03	2.294808e-04	1.232565e-06	-2.29392e-04	
212	1.907864e-03	-2.29480e-04	-1.23904e-06	2.293916e-04	
213	1.917864e-03	2.294808e-04	1.232295e-06	-2.29392e-04	
214	1.927864e-03	-2.29480e-04	-1.23929e-06	2.293916e-04	
215	1.937864e-03	2.294807e-04	1.232079e-06	-2.29392e-04	
216	1.947864e-03	-2.29480e-04	-1.23948e-06	2.293916e-04	
217	1.957864e-03	2.294807e-04	1.231921e-06	-2.29392e-04	
218	1.967864e-03	-2.29480e-04	-1.23962e-06	2.293916e-04	
219	1.977864e-03	2.294807e-04	1.231823e-06	-2.29392e-04	
220	1.987864e-03	-2.29480e-04	-1.23969e-06	2.293916e-04	
221	1.997864e-03	2.294807e-04	1.231787e-06	-2.29392e-04	
222	2.007864e-03	-2.29480e-04	-1.23970e-06	2.293914e-04	
223	2.017864e-03	2.294807e-04	1.231814e-06	-2.29392e-04	
224	2.027864e-03	-2.29480e-04	-1.23965e-06	2.293914e-04	
225	2.037864e-03	2.294806e-04	1.231903e-06	-2.29392e-04	
226	2.047864e-03	-2.29480e-04	-1.23954e-06	2.293914e-04	
227	2.057864e-03	2.294806e-04	1.232053e-06	-2.29392e-04	
228	2.067864e-03	-2.29480e-04	-1.23937e-06	2.293914e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	2.077864e-03	2.294805e-04	1.232262e-06	-2.29392e-04	
230	2.087864e-03	-2.29480e-04	-1.23914e-06	2.293914e-04	
231	2.097864e-03	2.294804e-04	1.232525e-06	-2.29392e-04	
232	2.107864e-03	-2.29480e-04	-1.23885e-06	2.293914e-04	
233	2.117864e-03	2.294804e-04	1.232840e-06	-2.29392e-04	
234	2.127864e-03	-2.29480e-04	-1.23852e-06	2.293915e-04	
235	2.137864e-03	2.294803e-04	1.233202e-06	-2.29392e-04	
236	2.147864e-03	-2.29480e-04	-1.23815e-06	2.293915e-04	
237	2.157864e-03	2.294802e-04	1.233604e-06	-2.29392e-04	
238	2.167864e-03	-2.29480e-04	-1.23773e-06	2.293915e-04	
239	2.177864e-03	2.294802e-04	1.234040e-06	-2.29392e-04	
240	2.187864e-03	-2.29480e-04	-1.23729e-06	2.293915e-04	
241	2.197864e-03	2.294801e-04	1.234504e-06	-2.29392e-04	
242	2.207864e-03	-2.29460e-04	-1.23682e-06	2.293711e-04	
243	2.217864e-03	2.296729e-04	1.234966e-06	-2.29584e-04	
244	2.227864e-03	-2.29416e-04	-1.23771e-06	2.293276e-04	
245	2.237864e-03	2.295871e-04	1.217834e-06	-2.29497e-04	
246	2.247864e-03	-2.29571e-04	-1.28217e-06	2.294866e-04	
247	2.257864e-03	2.294588e-04	1.210684e-06	-2.29369e-04	
248	2.267864e-03	-2.29637e-04	-1.23878e-06	2.295490e-04	
249	2.277864e-03	2.293991e-04	1.236383e-06	-2.29311e-04	
250	2.287864e-03	-2.29643e-04	-1.23486e-06	2.295546e-04	
251	2.297864e-03	2.295630e-04	1.236976e-06	-2.29475e-04	
252	2.307864e-03	-2.29563e-04	-1.23439e-06	2.294751e-04	
253	2.317864e-03	2.295630e-04	1.237446e-06	-2.29475e-04	
